,loss,mean_squared_error,val_loss,val_mean_squared_error
0,0.13521301746368408,0.13521301746368408,0.12620612978935242,0.12620612978935242
1,0.1175394058227539,0.1175394058227539,0.10471941530704498,0.10471941530704498
2,0.09255559742450714,0.09255559742450714,0.07562161982059479,0.07562161982059479
3,0.06291809678077698,0.06291809678077698,0.04846372455358505,0.04846372455358505
4,0.04152069613337517,0.04152069613337517,0.03545626997947693,0.03545626997947693
5,0.033527132123708725,0.033527132123708725,0.03202633932232857,0.03202633932232857
6,0.03104630671441555,0.03104630671441555,0.030384745448827744,0.030384745448827744
7,0.02980298176407814,0.02980298176407814,0.02957015670835972,0.02957015670835972
8,0.02912435494363308,0.02912435494363308,0.029021810740232468,0.029021810740232468
9,0.02864185720682144,0.02864185720682144,0.02856532856822014,0.02856532856822014
10,0.028220534324645996,0.028220534324645996,0.028182609006762505,0.028182609006762505
11,0.027876246720552444,0.027876246720552444,0.027859734371304512,0.027859734371304512
12,0.027544954791665077,0.027544954791665077,0.027576887980103493,0.027576887980103493
13,0.027279186993837357,0.027279186993837357,0.027325164526700974,0.027325164526700974
14,0.02704218588769436,0.02704218588769436,0.027129072695970535,0.027129072695970535
15,0.026803310960531235,0.026803310960531235,0.026929011568427086,0.026929011568427086
16,0.026598984375596046,0.026598984375596046,0.02674347534775734,0.02674347534775734
17,0.02640443854033947,0.02640443854033947,0.026567058637738228,0.026567058637738228
18,0.026235302910208702,0.026235302910208702,0.026423877105116844,0.026423877105116844
19,0.026054397225379944,0.026054397225379944,0.026260528713464737,0.026260528713464737
20,0.02588755078613758,0.02588755078613758,0.026130788028240204,0.026130788028240204
21,0.02573041059076786,0.02573041059076786,0.025966554880142212,0.025966554880142212
22,0.025567175820469856,0.025567175820469856,0.025850094854831696,0.025850094854831696
23,0.025414571166038513,0.025414571166038513,0.025718243792653084,0.025718243792653084
24,0.02527308650314808,0.02527308650314808,0.025596169754862785,0.025596169754862785
25,0.025129161775112152,0.025129161775112152,0.025487812235951424,0.025487812235951424
26,0.024984292685985565,0.024984292685985565,0.025335000827908516,0.025335000827908516
27,0.02484879270195961,0.02484879270195961,0.025220725685358047,0.025220725685358047
28,0.024713238701224327,0.024713238701224327,0.02511914074420929,0.02511914074420929
29,0.02455780655145645,0.02455780655145645,0.024954769760370255,0.024954769760370255
30,0.02444796822965145,0.02444796822965145,0.024859361350536346,0.024859361350536346
31,0.02430432289838791,0.02430432289838791,0.02475818619132042,0.02475818619132042
32,0.024153416976332664,0.024153416976332664,0.024624092504382133,0.024624092504382133
33,0.024008503183722496,0.024008503183722496,0.024490961804986,0.024490961804986
34,0.0238846056163311,0.0238846056163311,0.024395637214183807,0.024395637214183807
35,0.023741653189063072,0.023741653189063072,0.024285729974508286,0.024285729974508286
36,0.023609966039657593,0.023609966039657593,0.024156054481863976,0.024156054481863976
37,0.02350258268415928,0.02350258268415928,0.024035930633544922,0.024035930633544922
38,0.0233510322868824,0.0233510322868824,0.02394140511751175,0.02394140511751175
39,0.023257730528712273,0.023257730528712273,0.02377229742705822,0.02377229742705822
40,0.02308001182973385,0.02308001182973385,0.023655928671360016,0.023655928671360016
41,0.022974882274866104,0.022974882274866104,0.023517992347478867,0.023517992347478867
42,0.02281840145587921,0.02281840145587921,0.02340533770620823,0.02340533770620823
43,0.02266526035964489,0.02266526035964489,0.023243078961968422,0.023243078961968422
44,0.022520054131746292,0.022520054131746292,0.02312495745718479,0.02312495745718479
45,0.02235407382249832,0.02235407382249832,0.02296711876988411,0.02296711876988411
46,0.022213030606508255,0.022213030606508255,0.022798992693424225,0.022798992693424225
47,0.022094761952757835,0.022094761952757835,0.022661598399281502,0.022661598399281502
48,0.021941782906651497,0.021941782906651497,0.022554777562618256,0.022554777562618256
49,0.021765995770692825,0.021765995770692825,0.02245064452290535,0.02245064452290535
50,0.021646732464432716,0.021646732464432716,0.022259077057242393,0.022259077057242393
51,0.021496500819921494,0.021496500819921494,0.02219507284462452,0.02219507284462452
52,0.021379590034484863,0.021379590034484863,0.02206946350634098,0.02206946350634098
53,0.021272260695695877,0.021272260695695877,0.02197606861591339,0.02197606861591339
54,0.021188361570239067,0.021188361570239067,0.021804174408316612,0.021804174408316612
55,0.02106059528887272,0.02106059528887272,0.021731914952397346,0.021731914952397346
56,0.020933445543050766,0.020933445543050766,0.021634461358189583,0.021634461358189583
57,0.020861130207777023,0.020861130207777023,0.021532703191041946,0.021532703191041946
58,0.020717686042189598,0.020717686042189598,0.021409090608358383,0.021409090608358383
59,0.020666956901550293,0.020666956901550293,0.021336229518055916,0.021336229518055916
60,0.020519305020570755,0.020519305020570755,0.02124437689781189,0.02124437689781189
61,0.020429814234375954,0.020429814234375954,0.021125445142388344,0.021125445142388344
62,0.020349863916635513,0.020349863916635513,0.02107100747525692,0.02107100747525692
63,0.020257584750652313,0.020257584750652313,0.0209809597581625,0.0209809597581625
64,0.02015707641839981,0.02015707641839981,0.02090366929769516,0.02090366929769516
65,0.020086247473955154,0.020086247473955154,0.02080709859728813,0.02080709859728813
66,0.019994225353002548,0.019994225353002548,0.02075004205107689,0.02075004205107689
67,0.01993098296225071,0.01993098296225071,0.020686695352196693,0.020686695352196693
68,0.01988130249083042,0.01988130249083042,0.02061566524207592,0.02061566524207592
69,0.01976364105939865,0.01976364105939865,0.020519515499472618,0.020519515499472618
70,0.019693927839398384,0.019693927839398384,0.02053840644657612,0.02053840644657612
71,0.019654611125588417,0.019654611125588417,0.020435061305761337,0.020435061305761337
72,0.019575025886297226,0.019575025886297226,0.020316550508141518,0.020316550508141518
73,0.01947041042149067,0.01947041042149067,0.02025095745921135,0.02025095745921135
74,0.019395291805267334,0.019395291805267334,0.020236730575561523,0.020236730575561523
75,0.019342588260769844,0.019342588260769844,0.02014450542628765,0.02014450542628765
76,0.019325202330946922,0.019325202330946922,0.02008708566427231,0.02008708566427231
77,0.019194068387150764,0.019194068387150764,0.020030533894896507,0.020030533894896507
78,0.01911327801644802,0.01911327801644802,0.01996256411075592,0.01996256411075592
79,0.019054055213928223,0.019054055213928223,0.019900837913155556,0.019900837913155556
80,0.018983526155352592,0.018983526155352592,0.019861912354826927,0.019861912354826927
81,0.018941210582852364,0.018941210582852364,0.01979268342256546,0.01979268342256546
82,0.018880851566791534,0.018880851566791534,0.019762147217988968,0.019762147217988968
83,0.018824582919478416,0.018824582919478416,0.019715551286935806,0.019715551286935806
84,0.018776312470436096,0.018776312470436096,0.01965433731675148,0.01965433731675148
85,0.01870936155319214,0.01870936155319214,0.019640257582068443,0.019640257582068443
86,0.018657946959137917,0.018657946959137917,0.019579987972974777,0.019579987972974777
87,0.018610171973705292,0.018610171973705292,0.01954037696123123,0.01954037696123123
88,0.01856071874499321,0.01856071874499321,0.019477082416415215,0.019477082416415215
89,0.018493585288524628,0.018493585288524628,0.01942209154367447,0.01942208968102932
90,0.018465116620063782,0.018465116620063782,0.019369440153241158,0.019369440153241158
91,0.018391355872154236,0.018391355872154236,0.019348394125699997,0.019348394125699997
92,0.01839405670762062,0.01839405670762062,0.01934405229985714,0.01934405229985714
93,0.018384192138910294,0.018384192138910294,0.019319528713822365,0.019319528713822365
94,0.01829402707517147,0.01829402707517147,0.01926744356751442,0.01926744356751442
95,0.018214909359812737,0.018214909359812737,0.019209720194339752,0.019209720194339752
96,0.01816362515091896,0.01816362515091896,0.019197039306163788,0.019197039306163788
97,0.018114138394594193,0.018114138394594193,0.019127581268548965,0.019127581268548965
98,0.018073109909892082,0.018073109909892082,0.019101465120911598,0.019101465120911598
99,0.018050245940685272,0.01805024780333042,0.01908222958445549,0.01908222958445549
100,0.017978839576244354,0.017978839576244354,0.01902722381055355,0.01902722381055355
101,0.017939237877726555,0.017939237877726555,0.018985658884048462,0.018985658884048462
102,0.01791684702038765,0.01791684702038765,0.01902732253074646,0.01902732253074646
103,0.017895502969622612,0.017895502969622612,0.018931109458208084,0.018931109458208084
104,0.01783774420619011,0.01783774420619011,0.018905548378825188,0.018905548378825188
105,0.01781344786286354,0.01781344786286354,0.018858809024095535,0.018858809024095535
106,0.017765773460268974,0.017765773460268974,0.018890349194407463,0.018890349194407463
107,0.017744319513440132,0.017744319513440132,0.018837831914424896,0.018837831914424896
108,0.017711715772747993,0.017711715772747993,0.018789440393447876,0.018789440393447876
109,0.017623040825128555,0.017623040825128555,0.018773213028907776,0.018773213028907776
110,0.017624041065573692,0.017624041065573692,0.018760593608021736,0.018760593608021736
111,0.01757221296429634,0.01757221296429634,0.01868787594139576,0.01868787594139576
112,0.017528126016259193,0.017528126016259193,0.018642188981175423,0.018642188981175423
113,0.017497703433036804,0.017497703433036804,0.018667949363589287,0.018667949363589287
114,0.017470765858888626,0.017470765858888626,0.018574029207229614,0.018574029207229614
115,0.017434878274798393,0.017434878274798393,0.01857929676771164,0.01857929676771164
116,0.01738407276570797,0.01738407276570797,0.01854049414396286,0.01854049414396286
117,0.01739758439362049,0.01739758439362049,0.018500685691833496,0.018500685691833496
118,0.017384430393576622,0.017384430393576622,0.018483499065041542,0.018483499065041542
119,0.017313454300165176,0.017313454300165176,0.018492158502340317,0.018492158502340317
120,0.017283178865909576,0.017283178865909576,0.01847682148218155,0.01847682148218155
121,0.01725056581199169,0.01725056581199169,0.01853627897799015,0.01853627897799015
122,0.017229216173291206,0.017229216173291206,0.018381351605057716,0.018381351605057716
123,0.017182685434818268,0.017182685434818268,0.01837749592959881,0.01837749592959881
124,0.017143459990620613,0.017143459990620613,0.018338315188884735,0.018338315188884735
125,0.017147578299045563,0.017147578299045563,0.018388383090496063,0.018388383090496063
126,0.017131853848695755,0.017131853848695755,0.01831149123609066,0.01831149123609066
127,0.017093472182750702,0.017093472182750702,0.018281305208802223,0.018281305208802223
128,0.017055775970220566,0.017055775970220566,0.018287334591150284,0.018287334591150284
129,0.017014184966683388,0.017014184966683388,0.01822519302368164,0.01822519302368164
130,0.016974909231066704,0.016974909231066704,0.01822132058441639,0.01822132058441639
131,0.01694650575518608,0.01694650575518608,0.018169010058045387,0.018169010058045387
132,0.016935639083385468,0.016935639083385468,0.018184592947363853,0.018184592947363853
133,0.01690395548939705,0.01690395548939705,0.018170714378356934,0.018170714378356934
134,0.016910675913095474,0.016910675913095474,0.018178623169660568,0.018178623169660568
135,0.01689481921494007,0.01689481921494007,0.018144676461815834,0.018144676461815834
136,0.01681920886039734,0.01681920886039734,0.01811707392334938,0.01811707392334938
137,0.016821006312966347,0.016821006312966347,0.018104610964655876,0.018104610964655876
138,0.016773877665400505,0.016773877665400505,0.01806642860174179,0.01806642860174179
139,0.0167813990265131,0.0167813990265131,0.018044766038656235,0.018044766038656235
140,0.016731882467865944,0.016731882467865944,0.0180366113781929,0.0180366113781929
141,0.01670576073229313,0.01670576073229313,0.01801573857665062,0.01801573857665062
142,0.01669519767165184,0.01669519767165184,0.01797296106815338,0.01797296106815338
143,0.01667124591767788,0.01667124591767788,0.018031436949968338,0.018031436949968338
144,0.016648299992084503,0.016648299992084503,0.017967209219932556,0.017967209219932556
145,0.016633568331599236,0.016633568331599236,0.017908690497279167,0.017908690497279167
146,0.01659616082906723,0.01659616082906723,0.017949620261788368,0.017949620261788368
147,0.01658545434474945,0.01658545434474945,0.017871495336294174,0.017871495336294174
148,0.01657802239060402,0.01657802239060402,0.01787251979112625,0.01787251979112625
149,0.016551917418837547,0.016551917418837547,0.01789718307554722,0.01789718307554722
150,0.016556162387132645,0.016556162387132645,0.017904961481690407,0.017904961481690407
151,0.01650053821504116,0.01650053821504116,0.01786487177014351,0.01786487177014351
152,0.01647130958735943,0.01647130958735943,0.017821067944169044,0.017821067944169044
153,0.01646711491048336,0.01646711491048336,0.01781313493847847,0.01781313493847847
154,0.016476672142744064,0.016476672142744064,0.0177839957177639,0.0177839957177639
155,0.016459861770272255,0.016459861770272255,0.017866255715489388,0.017866255715489388
156,0.01638832874596119,0.01638832874596119,0.01779351755976677,0.01779351755976677
157,0.01638755016028881,0.01638755016028881,0.01776796579360962,0.01776796579360962
158,0.016361575573682785,0.016361575573682785,0.017727617174386978,0.017727617174386978
159,0.016338272020220757,0.016338272020220757,0.017700307071208954,0.017700307071208954
160,0.016319459304213524,0.016319459304213524,0.01769222691655159,0.01769222691655159
161,0.016280733048915863,0.016280733048915863,0.017668534070253372,0.017668534070253372
162,0.016264650970697403,0.016264650970697403,0.017716826871037483,0.017716826871037483
163,0.01627078466117382,0.01627078466117382,0.01768595725297928,0.01768595725297928
164,0.01626342162489891,0.01626342162489891,0.017669249325990677,0.017669249325990677
165,0.01623101904988289,0.01623101904988289,0.017649222165346146,0.017649222165346146
166,0.016225647181272507,0.016225647181272507,0.017624152824282646,0.017624152824282646
167,0.01619718037545681,0.01619718037545681,0.01759151555597782,0.01759151555597782
168,0.016176695004105568,0.016176695004105568,0.017623713240027428,0.017623713240027428
169,0.016148418188095093,0.016148418188095093,0.01760822907090187,0.01760822907090187
170,0.016139987856149673,0.016139987856149673,0.017559871077537537,0.017559871077537537
171,0.0161583349108696,0.0161583349108696,0.01764124259352684,0.01764124259352684
172,0.01616673171520233,0.01616673171520233,0.017530256882309914,0.017530256882309914
173,0.0161207914352417,0.0161207914352417,0.017518630251288414,0.017518630251288414
174,0.0160882119089365,0.0160882119089365,0.017543751746416092,0.017543751746416092
175,0.016063280403614044,0.016063280403614044,0.017516793683171272,0.017516793683171272
176,0.01603543944656849,0.01603543944656849,0.017536208033561707,0.017536208033561707
177,0.016034318134188652,0.016034318134188652,0.01748407632112503,0.01748407632112503
178,0.01602259837090969,0.01602259837090969,0.01750999130308628,0.01750999130308628
179,0.01598920300602913,0.01598920300602913,0.01743193157017231,0.01743193157017231
180,0.016019348055124283,0.016019348055124283,0.017478449270129204,0.017478449270129204
181,0.015959005802869797,0.015959005802869797,0.01743975281715393,0.01743975281715393
182,0.015933308750391006,0.015933308750391006,0.017470501363277435,0.017470501363277435
183,0.01594332791864872,0.01594332791864872,0.017439935356378555,0.017439935356378555
184,0.015954315662384033,0.015954315662384033,0.017437690868973732,0.017437690868973732
185,0.015963029116392136,0.015963029116392136,0.01752476766705513,0.01752476766705513
186,0.015977105125784874,0.015977105125784874,0.017388198524713516,0.017388198524713516
187,0.01588798500597477,0.01588798500597477,0.017421014606952667,0.017421014606952667
188,0.015890195965766907,0.015890195965766907,0.017371900379657745,0.017371900379657745
189,0.015848273411393166,0.015848273411393166,0.017327770590782166,0.017327770590782166
190,0.0158409271389246,0.0158409271389246,0.01730436459183693,0.01730436459183693
191,0.015813494101166725,0.015813494101166725,0.01731194742023945,0.01731194742023945
192,0.01581590808928013,0.01581590808928013,0.017267251387238503,0.017267251387238503
193,0.015784848481416702,0.015784848481416702,0.017322348430752754,0.017322348430752754
194,0.015766503289341927,0.015766503289341927,0.017273569479584694,0.017273569479584694
195,0.0157388336956501,0.0157388336956501,0.0172851774841547,0.0172851774841547
196,0.0157766230404377,0.0157766230404377,0.017356662079691887,0.017356662079691887
197,0.015732908621430397,0.015732908621430397,0.017193222418427467,0.017193222418427467
198,0.015737608075141907,0.015737608075141907,0.01724230870604515,0.01724230870604515
199,0.015725964680314064,0.015725964680314064,0.017275210469961166,0.017275210469961166
